,Ligand Name,Energy,LogP,MolWt,Complexity,Center of mass
2437,output413_ligand194_2023-11-21-14:35,-7.015,2.6903000000000024,381.28790872799993,1.4211094486706706,[30.30795105 28.74348773 41.58830069]
2438,output417_ligand1_2023-11-21-14:35,-7.014,-0.1916999999999991,374.2693192,1.5327966804587214,[37.04839622 33.0417421  27.05637164]
2439,output12_ligand322_2023-11-21-14:35,-7.014,2.2687,379.250477664,1.8452475612059087,[38.94656327 31.53371885 26.27456606]
2440,output52_ligand268_2023-11-21-14:35,-7.013,1.1395000000000002,311.22639441209,1.3004262838235428,[26.01897001 43.81650332 31.96392726]
2441,output26_ligand325_2023-11-21-14:35,-7.013,1.6377,344.21336388399993,1.4839203242099865,[28.29190493 31.92332668 30.82836359]
2442,output44_ligand898_2023-11-21-14:35,-7.012,0.2952000000000001,231.158291532,1.936788448582048,[32.57762411 45.61957257 29.58123981]
2443,output413_ligand224_2023-11-21-14:35,-7.012,2.2813999999999997,431.275252932,1.400199026210322,[32.41375592 45.471383   29.09027436]
2444,output413_ligand860_2023-11-21-14:35,-7.012,2.9857000000000022,308.23514488399996,1.5592602807298315,[29.52762699 43.65519751 26.7512655 ]
2445,output413_ligand314_2023-11-21-14:35,-7.011,1.275500000000001,340.283826392,1.47270959759332,[32.47318083 44.08966014 28.36141558]
2446,output52_ligand2_2023-11-21-14:35,-7.011,0.10400000000000054,353.28497241200006,1.7102331130844897,[24.33609509 43.53806018 31.54619653]
2447,output26_ligand233_2023-11-21-14:35,-7.011,2.050600000000002,514.3552770800001,1.4694245144912705,[30.19737616 46.44856331 30.39150682]
2448,output52_ligand897_2023-11-21-14:35,-7.011,1.6844,280.145678248,1.9749810777704233,[26.51892155 43.73942214 32.73601501]
2449,output417_ligand350_2023-11-21-14:35,-7.01,-1.2058999999999942,402.2842203159999,1.7990653018783123,[47.7727374  20.68898528 38.7427    ]
2450,output12_ligand355_2023-11-21-14:35,-7.01,1.7477,320.207548144,1.8055260162805549,[41.2160674  28.78735107 46.57784635]
2451,output417_ligand649_2023-11-21-14:35,-7.01,3.0570000000000004,337.27292736,1.5229997767309968,[46.56274526 20.01026454 37.84849494]
2452,output12_ligand221_2023-11-21-14:35,-7.01,2.7159000000000004,311.246043916,1.4066182010388104,[42.11630638 27.5587619  45.5125109 ]
2453,output413_ligand180_2023-11-21-14:35,-7.01,3.345300000000002,398.30322444399997,1.6230804296417718,[32.42919128 45.10791522 29.25381018]
2454,output417_ligand151_2023-11-21-14:35,-7.01,2.8801000000000005,280.251463644,1.5257037774040336,[29.39731668 46.33256418 31.29601774]
2455,output26_ligand96_2023-11-21-14:35,-7.009,1.4694999999999998,238.204513452,1.8448487489794019,[29.2469651  43.95438658 30.09872787]
2456,output12_ligand180_2023-11-21-14:35,-7.009,3.345300000000002,398.30322444399997,1.6230804296417718,[41.51514568 31.87717459 24.2939211 ]
2457,output26_ligand381_2023-11-21-14:35,-7.009,3.2727000000000013,472.2970935079999,1.242449803003002,[39.67913027 45.36003155 22.93361568]
2458,output417_ligand326_2023-11-21-14:35,-7.008,1.5496000000000034,526.303635432,1.5021837197277217,[37.20264523 33.23011891 26.6894081 ]
2459,output44_ligand975_2023-11-21-14:35,-7.008,1.857899999999999,270.2307282,1.609896490247753,[33.45257344 44.32027381 28.52772562]
2460,output417_ligand885_2023-11-21-14:35,-7.008,0.4639999999999998,243.18344366,1.8918552958462884,[44.86312998 20.03217508 37.00110938]
2461,output12_ligand987_2023-11-21-14:35,-7.006,2.2812,284.198759376,1.7012751594925162,[42.16489788 27.85024377 45.62407559]
2462,output12_ligand475_2023-11-21-14:35,-7.006,2.8656000000000006,427.275629792,1.4814249980629817,[37.35327948 30.28464387 26.72695487]
2463,output44_ligand959_2023-11-21-14:35,-7.006,2.1867,284.162373868,1.8172817323754271,[37.72119409 47.17586853 27.58033418]
2464,output44_ligand679_2023-11-21-14:35,-7.005,3.7779000000000016,439.38941991209003,1.4145364481645333,[36.01948578 44.90237502 25.90861124]
2465,output417_ligand490_2023-11-21-14:35,-7.005,3.475200000000002,509.37163835199993,1.3780650933389766,[27.52723008 46.68672588 32.22556962]
2466,output26_ligand569_2023-11-21-14:35,-7.005,2.6663000000000014,501.37778635199993,1.6683750351041793,[38.00767263 30.16311631 27.37059312]
2467,output12_ligand383_2023-11-21-14:35,-7.004,0.7887000000000013,300.21614075599996,1.6950292494509343,[44.91045772 28.40929017 45.46851863]
2468,output417_ligand989_2023-11-21-14:35,-7.004,2.0447000000000006,242.188194692,1.7792333585654418,[46.78194282 21.44750063 37.77697154]
2469,output413_ligand616_2023-11-21-14:35,-7.004,0.02780000000000249,353.209675472,1.859605110136698,[33.26999556 45.94811567 29.21892076]
2470,output44_ligand371_2023-11-21-14:35,-7.004,4.438400000000004,337.298079488,1.6410083962725341,[33.59532839 43.84128072 26.84190138]
2471,output417_ligand376_2023-11-21-14:35,-7.003,1.9273999999999996,288.221306388,1.5912563873958798,[40.7885561  30.9369599  28.19008505]
2472,output44_ligand331_2023-11-21-14:35,-7.003,0.594600000000002,341.27907536,1.276128427410934,[33.58117632 45.39584735 28.26035956]
2473,output26_ligand624_2023-11-21-14:35,-7.003,2.8664000000000014,323.273676308,1.5375649306886061,[29.7914177  30.45542291 30.79303225]
2474,output413_ligand270_2023-11-21-14:35,-7.003,2.185100000000001,391.250477664,1.554361299249725,[32.00428616 45.81762435 30.4560552 ]
2475,output26_ligand974_2023-11-21-14:35,-7.003,2.1578,228.183778008,1.6792945336354408,[31.48292897 33.06147071 31.78363257]
2476,output52_ligand358_2023-11-21-14:35,-7.001,3.463200000000003,546.4131688159999,1.3733323962644755,[30.68290887 45.40373029 29.70131506]
2477,output413_ligand121_2023-11-21-14:35,-7.001,0.7681000000000051,510.425739588,1.4273429325723226,[30.94186231 46.14960819 30.20745578]
2478,output413_ligand873_2023-11-21-14:35,-7.0,2.4984,254.199428072,1.780264352308215,[31.74658862 44.43602534 28.66280117]
2479,output417_ligand194_2023-11-21-14:35,-7.0,2.6903000000000024,381.28790872799993,1.4211094486706706,[35.27253252 30.74629782 27.23280118]
2480,output26_ligand547_2023-11-21-14:35,-6.999,5.549500000000008,561.46258485209,1.2815320975961961,[35.91002108 28.53291798 26.68519428]
2481,output417_ligand33_2023-11-21-14:35,-6.999,-0.04360000000000025,287.16674804,1.5608020965924396,[47.47375004 20.40694753 39.63664005]
2482,output413_ligand281_2023-11-21-14:35,-6.999,1.5796000000000001,418.20723294799996,1.249783623452099,[34.03998083 46.17316974 28.95993103]
2483,output44_ligand917_2023-11-21-14:35,-6.999,3.855000000000003,265.151178228,1.8372408138595144,[32.93052914 44.87977062 28.92736736]
2484,output417_ligand454_2023-11-21-14:35,-6.999,1.3520000000000008,365.304227488,1.4922561545656006,[28.96442387 30.07665879 31.34067885]
2485,output417_ligand829_2023-11-21-14:35,-6.998,1.6203000000000003,388.2097179839999,1.5654446981546197,[48.83462941 21.45780687 38.48974577]
2486,output26_ligand966_2023-11-21-14:35,-6.997,1.4929999999999999,169.146664228,2.014991826829248,[29.22254687 31.32765491 32.86815855]
2487,output12_ligand113_2023-11-21-14:35,-6.997,-0.10339999999999805,346.22099225200003,1.4691982320853088,[44.59308912 33.57189187 46.23266303]
2488,output413_ligand750_2023-11-21-14:35,-6.997,2.352899999999999,252.220163516,1.5356752547416919,[33.30384041 44.49172956 28.61020405]
2489,output52_ligand864_2023-11-21-14:35,-6.997,2.8442000000000007,262.171499072,1.8706764060889838,[26.21499796 43.43094605 31.61808762]
2490,output26_ligand633_2023-11-21-14:35,-6.996,1.5119999999999996,268.215078136,1.6717385206168025,[28.59222722 30.76377563 32.05198127]
2491,output52_ligand969_2023-11-21-14:35,-6.996,3.1328000000000014,226.193280072,1.7827820233055909,[26.28960317 42.37223809 31.27470965]
2492,output52_ligand253_2023-11-21-14:35,-6.996,-0.7470000000000003,424.1701787439999,1.5078032827152517,[26.61382049 45.96694568 32.71241442]
2493,output26_ligand383_2023-11-21-14:35,-6.996,0.7887000000000013,300.21614075599996,1.6950292494509343,[30.39024497 45.90249885 30.53936712]
2494,output44_ligand82_2023-11-21-14:35,-6.995,2.9024000000000014,330.17995558,1.6403581724514844,[36.48850788 46.06880979 27.81542371]
2495,output44_ligand42_2023-11-21-14:35,-6.995,-1.5780999999999956,299.23212516800004,1.6712493430607205,[32.73768687 44.92198354 28.87955556]
2496,output12_ligand430_2023-11-21-14:35,-6.995,3.1064000000000016,477.32364260399993,1.4636195358784905,[42.5511106  30.0794295  46.76220186]
2497,output52_ligand447_2023-11-21-14:35,-6.994,0.4857999999999992,210.173213324,1.7645870423244603,[26.88739784 42.96073753 31.7130666 ]
2498,output12_ligand81_2023-11-21-14:35,-6.994,4.559000000000005,386.242555836,1.385933435528396,[37.82255186 30.82661637 27.06050182]
2499,output12_ligand762_2023-11-21-14:35,-6.994,1.3328000000000002,336.288911772,1.232024997401402,[41.12693094 25.5051823  46.59508157]
2500,output413_ligand311_2023-11-21-14:35,-6.993,-0.09919999999999807,332.27874101199995,2.6376215957257334,[31.34531557 44.01774806 27.58746925]
2501,output12_ligand657_2023-11-21-14:35,-6.993,4.621600000000005,438.36215696399995,1.3655000087276319,[37.91138165 30.95266826 24.94691718]
2502,output417_ligand607_2023-11-21-14:35,-6.993,4.626600000000004,351.31372955200004,1.7933070674239648,[28.26293399 45.11543417 30.16486146]
2503,output12_ligand146_2023-11-21-14:35,-6.993,0.0,0.0,0.0,"[0, 0, 0]"
2504,output52_ligand297_2023-11-21-14:35,-6.993,6.7349000000000085,402.39739959999997,1.4317815551513728,[24.25741718 43.97641588 31.28424413]
2505,output12_ligand669_2023-11-21-14:35,-6.992,5.877600000000007,445.39197987200004,1.4591286411314852,[29.16721985 45.83185529 29.98619283]
2506,output417_ligand95_2023-11-21-14:35,-6.991,0.0,0.0,0.0,"[0, 0, 0]"
2507,output417_ligand16_2023-11-21-14:35,-6.991,0.9379000000000006,339.25219191599996,1.4921136471515002,[36.47964207 31.50713651 27.25661595]
2508,output12_ligand319_2023-11-21-14:35,-6.991,-1.335799999999992,458.33290182400003,1.3809025233722605,[44.94277116 28.60431241 45.10548288]
2509,output44_ligand768_2023-11-21-14:35,-6.991,-0.3700999999999979,268.226311516,1.5133025708554382,[36.98687969 44.70733307 26.92793311]
2510,output417_ligand835_2023-11-21-14:35,-6.991,1.0622999999999991,281.246712612,1.3651388323689557,[47.11633682 21.52756373 38.0679973 ]
2511,output26_ligand462_2023-11-21-14:35,-6.991,4.044700000000002,582.4607877039999,1.545519650953411,[30.84368559 44.83653893 27.95192911]
2512,output413_ligand533_2023-11-21-14:35,-6.991,1.9109999999999994,281.246712612,1.4110251628495796,[32.71176259 43.90559209 28.70810812]
2513,output26_ligand857_2023-11-21-14:35,-6.99,2.7208000000000006,269.235479232,1.7146377295273996,[27.37828133 31.19653783 32.86304148]
2514,output52_ligand437_2023-11-21-14:35,-6.99,-1.255399999999997,332.18821175600004,1.554708448740685,[27.26198705 44.89974365 32.021617  ]
2515,output413_ligand606_2023-11-21-14:35,-6.989,-1.3287999999999935,399.284554664,1.3106317075066438,[34.33054321 45.7329503  28.74667755]
2516,output417_ligand219_2023-11-21-14:35,-6.989,1.5011999999999999,403.243952804,1.4179692709793306,[36.48511026 32.90365868 28.00352298]
2517,output52_ligand492_2023-11-21-14:35,-6.988,1.436600000000001,511.3680333399999,1.5102179969333027,[27.35538301 45.54374231 31.05156376]
2518,output417_ligand223_2023-11-21-14:35,-6.987,2.5665000000000013,410.362076712,1.2637056879231454,[31.64681775 30.76994711 29.33528641]
2519,output26_ligand551_2023-11-21-14:35,-6.987,2.785700000000001,214.193280072,2.2908921504631143,[29.80416615 30.15539749 31.46778789]
2520,output52_ligand855_2023-11-21-14:35,-6.986,3.9919000000000042,242.170436452,1.6792945336354408,[25.94749128 42.76098725 31.72497695]
2521,output12_ligand887_2023-11-21-14:35,-6.986,4.260600000000004,266.2245802,1.4658376531485038,[40.67612858 27.09000855 45.6062022 ]
2522,output26_ligand249_2023-11-21-14:35,-6.986,-1.1275999999999977,402.27298693599994,1.7409415069207435,[28.72955826 30.03516968 32.04633707]
2523,output413_ligand321_2023-11-21-14:35,-6.986,2.1590000000000007,388.2508120119999,1.3473481661574735,[34.21388107 46.09363639 28.40072554]
2524,output12_ligand548_2023-11-21-14:35,-6.985,2.991700000000001,269.181335484,1.8486314304100566,[30.39261013 44.92851814 30.56394748]
2525,output413_ligand829_2023-11-21-14:35,-6.985,1.6203000000000003,388.2097179839999,1.5654446981546197,[31.37282051 46.19968898 30.57866714]
2526,output44_ligand486_2023-11-21-14:35,-6.984,2.6450000000000022,582.424402196,1.3523264476120256,[44.11488296 33.38914493 26.48483814]
2527,output417_ligand224_2023-11-21-14:35,-6.984,2.2813999999999997,431.275252932,1.400199026210322,[36.14673449 32.34010912 26.95552231]
2528,output44_ligand360_2023-11-21-14:35,-6.984,0.5629,271.14747539609,1.3250141439042697,[38.4241941  45.96000954 27.08426073]
2529,output26_ligand934_2023-11-21-14:35,-6.984,0.8886999999999996,196.15756326,1.7852709280150563,[29.50866625 31.48590026 32.70963542]
2530,output12_ligand60_2023-11-21-14:35,-6.983,0.11880000000000157,375.23041091600004,1.2480969827903468,[44.14306154 28.33227436 45.85200103]
2531,output417_ligand349_2023-11-21-14:35,-6.982,1.8088999999999995,322.309647216,1.9960278247001706,[37.59072083 47.12983925 24.43300628]
2532,output12_ligand547_2023-11-21-14:35,-6.981,5.549500000000008,561.46258485209,1.2815320975961961,[45.7589528  31.17606763 45.68475015]
2533,output52_ligand38_2023-11-21-14:35,-6.981,-0.7978999999999965,327.26342529600004,1.586557293644974,[25.08247352 43.39563238 31.06418441]
2534,output417_ligand213_2023-11-21-14:35,-6.981,-1.5721999999999934,356.289974392,1.6364954401339127,[35.44440222 32.20193951 26.97152504]
2535,output26_ligand396_2023-11-21-14:35,-6.981,0.6650000000000027,357.2903889919999,1.5017050998357264,[30.27164304 30.07086775 31.14340239]
2536,output413_ligand81_2023-11-21-14:35,-6.981,4.559000000000005,386.242555836,1.385933435528396,[34.49835128 45.37730678 28.68769698]
2537,output52_ligand637_2023-11-21-14:35,-6.981,-0.8070999999999984,361.20352747199996,1.5805855858836009,[27.7839852  45.05362345 31.98415125]
2538,output26_ligand615_2023-11-21-14:35,-6.981,5.392400000000006,364.29012312017994,1.1802536266629746,[28.70964894 30.06555241 31.24743475]
2539,output52_ligand128_2023-11-21-14:35,-6.98,3.130700000000001,254.23581358,1.6538824442656228,[27.30976164 43.1207415  30.23944641]
2540,output413_ligand962_2023-11-21-14:35,-6.98,2.8408000000000015,298.178023932,1.794549734805476,[30.85922314 44.98852388 29.70702742]
2541,output52_ligand849_2023-11-21-14:35,-6.98,2.2033999999999994,254.23581358,1.901632313014366,[25.2881288  42.81961428 30.71380867]
2542,output52_ligand752_2023-11-21-14:35,-6.98,-0.3277999999999994,241.179026976,1.6286111390160576,[27.32873577 43.80904843 31.66136281]
2543,output44_ligand902_2023-11-21-14:35,-6.979,2.1858,300.230059504,2.052391075889572,[37.73006003 44.7913462  26.47287813]
2544,output12_ligand18_2023-11-21-14:35,-6.979,0.48940000000000144,330.20894719999995,1.4129337833916085,[47.25362477 28.268181   43.52970517]
2545,output52_ligand8_2023-11-21-14:35,-6.978,0.4416999999999998,285.241627232,1.6856113995025348,[26.67324351 42.64963214 31.14286989]
2546,output52_ligand632_2023-11-21-14:35,-6.978,3.2028000000000016,312.223534644,1.582575349219092,[25.29338532 43.48425796 30.82260279]
2547,output12_ligand676_2023-11-21-14:35,-6.978,1.8382999999999998,278.19833091218,1.371564532630725,[29.93961415 46.00771003 31.73858096]
2548,output413_ligand102_2023-11-21-14:35,-6.976,0.0,0.0,0.0,"[0, 0, 0]"
2549,output413_ligand360_2023-11-21-14:35,-6.975,0.5629,271.14747539609,1.3250141439042697,[32.46593773 45.25280341 29.53296934]
2550,output44_ligand396_2023-11-21-14:35,-6.974,0.6650000000000027,357.2903889919999,1.5017050998357264,[35.71323662 44.95406434 27.23546962]
2551,output52_ligand113_2023-11-21-14:35,-6.974,-0.10339999999999805,346.22099225200003,1.4691982320853088,[28.67022385 46.79144177 33.32871455]
2552,output12_ligand43_2023-11-21-14:35,-6.974,-1.6088999999999958,343.258339916,1.61565141873188,[41.91834437 28.51063831 45.47162101]
2553,output413_ligand883_2023-11-21-14:35,-6.973,2.6267,292.182063756,1.92882841734585,[33.66852936 45.55449625 29.0781187 ]
2554,output417_ligand89_2023-11-21-14:35,-6.973,1.8265999999999993,326.25694294799996,1.5779517534766738,[38.21387944 34.79555489 25.14514513]
2555,output44_ligand889_2023-11-21-14:35,-6.973,3.323000000000002,252.25654902399998,1.5713845250111693,[32.60926853 42.99887869 27.80111057]
2556,output12_ligand100_2023-11-21-14:35,-6.973,1.2743000000000002,355.283492044,1.3607541114140131,[46.76434723 26.03048167 41.60877475]
2557,output413_ligand736_2023-11-21-14:35,-6.973,2.7208000000000006,269.235479232,1.7146377295273996,[32.21883125 43.76224621 28.37875978]
2558,output417_ligand643_2023-11-21-14:35,-6.973,-4.948299999999991,593.1429950799999,1.3710693659416804,[36.95417686 42.17319826 52.33232282]
2559,output26_ligand217_2023-11-21-14:35,-6.973,1.0990000000000038,591.435969924,1.1522649016693522,[26.18944089 47.41168727 31.28880552]
2560,output52_ligand139_2023-11-21-14:35,-6.972,0.0,0.0,0.0,"[0, 0, 0]"
2561,output52_ligand184_2023-11-21-14:35,-6.972,0.5118000000000011,345.226371092,1.5835628914283026,[26.19915567 44.52940174 32.47220649]
2562,output417_ligand154_2023-11-21-14:35,-6.972,1.8027999999999997,353.2566086,1.4039550392516082,[36.35017335 32.39121553 27.75982101]
2563,output413_ligand673_2023-11-21-14:35,-6.972,4.265100000000004,392.34027864800004,1.3981667792482921,[30.09692574 27.78503944 40.97556727]
2564,output12_ligand142_2023-11-21-14:35,-6.972,1.4897999999999998,281.246712612,1.4950823344892419,[38.62550831 30.57685416 25.94903035]
2565,output417_ligand745_2023-11-21-14:35,-6.972,4.863100000000005,277.27695012,1.6953707932284123,[31.96646195 27.95069484 28.17499234]
2566,output26_ligand316_2023-11-21-14:35,-6.971,1.1505000000000012,301.230016992,1.7603689643069458,[29.75025191 44.03968357 29.88278925]
2567,output26_ligand403_2023-11-21-14:35,-6.97,-2.135599999999993,407.27438390399993,1.8762607310339685,[31.2556458  46.13538784 30.64166748]
2568,output52_ligand576_2023-11-21-14:35,-6.969,-8.484599999999999,647.2636635999999,1.405181441831244,[27.91881457 31.85548079 32.25697235]
2569,output44_ligand734_2023-11-21-14:35,-6.969,4.6825000000000045,321.22794924,1.8221990469885323,[36.57920395 45.52735582 27.76445385]
2570,output52_ligand478_2023-11-21-14:35,-6.969,0.9040000000000017,485.3523832759999,1.7314033078777928,[26.76582706 45.90482093 33.05511234]
2571,output44_ligand770_2023-11-21-14:35,-6.968,1.2937999999999996,254.199428072,1.647810330758156,[37.4028877  44.83482947 26.9440437 ]
2572,output417_ligand275_2023-11-21-14:35,-6.968,0.7200999999999991,355.235873156,1.259039484651413,[47.45456828 19.91265704 39.48662781]
2573,output413_ligand108_2023-11-21-14:35,-6.967,0.0,0.0,0.0,"[0, 0, 0]"
2574,output52_ligand975_2023-11-21-14:35,-6.966,1.857899999999999,270.2307282,1.609896490247753,[26.44077122 43.2534222  31.42686375]
2575,output417_ligand75_2023-11-21-14:35,-6.965,0.0,0.0,0.0,"[0, 0, 0]"
2576,output417_ligand764_2023-11-21-14:35,-6.965,0.9942999999999991,250.22164388399997,1.7212393160965238,[37.7917035  47.26722788 26.10074726]
2577,output12_ligand744_2023-11-21-14:35,-6.965,5.874500000000008,521.4444093679999,1.2007337476995983,[36.93781007 30.76311604 24.50292492]
2578,output417_ligand477_2023-11-21-14:35,-6.965,2.6346,469.28619447599993,1.3160822922308901,[36.60801437 32.25567489 27.15213202]
2579,output26_ligand265_2023-11-21-14:35,-6.965,-0.33889999999999704,318.22670544000005,1.732623988965059,[31.58390517 44.90883622 29.76616776]
2580,output52_ligand122_2023-11-21-14:35,-6.964,-0.756499999999998,384.26713077200003,1.6301697192565054,[25.75011932 44.28820275 31.57676618]
2581,output44_ligand197_2023-11-21-14:35,-6.964,1.1635999999999995,364.20319312399994,1.6321706447514095,[35.75040846 46.82697893 28.49609882]
2582,output44_ligand494_2023-11-21-14:35,-6.963,-1.1527999999999963,517.3422125159999,1.8004900637475467,[31.77463213 45.53867837 30.03733356]
2583,output52_ligand27_2023-11-21-14:35,-6.962,-2.043199999999997,267.228937904,1.6014746710771053,[25.46669406 43.7914338  32.34014451]
2584,output52_ligand302_2023-11-21-14:35,-6.962,1.1539,270.187817832,1.3354341592943089,[26.88391379 43.36060702 31.80150295]
2585,output12_ligand460_2023-11-21-14:35,-6.961,0.20860000000000078,444.289448672,1.621052383620582,[39.43901303 28.15498039 46.09117506]
2586,output44_ligand44_2023-11-21-14:35,-6.961,1.032499999999999,317.213698232,1.7303127268914225,[38.46599111 45.58021268 26.2461515 ]
2587,output417_ligand831_2023-11-21-14:35,-6.961,2.0638,488.3349184959999,1.7938213400813063,[34.88031885 30.37295673 27.62520974]
2588,output12_ligand124_2023-11-21-14:35,-6.96,0.0,0.0,0.0,"[0, 0, 0]"
2589,output413_ligand917_2023-11-21-14:35,-6.96,3.855000000000003,265.151178228,1.8372408138595144,[33.6218835  44.84757387 29.27026053]
2590,output12_ligand7_2023-11-21-14:35,-6.96,-0.5518999999999974,353.27907536000004,1.4240263382177447,[38.35087079 26.42325918 46.81493371]
2591,output12_ligand199_2023-11-21-14:35,-6.959,3.517800000000002,308.28276377199995,1.6543592918301047,[29.47183082 44.63467262 30.45811431]
2592,output413_ligand109_2023-11-21-14:35,-6.959,1.6625000000000012,439.34100692,1.3886317130845824,[29.49524993 44.26732696 28.54086947]
2593,output12_ligand195_2023-11-21-14:35,-6.959,2.4568000000000003,281.235479232,1.5146075262666765,[31.98779915 43.22547432 47.38874955]
2594,output413_ligand464_2023-11-21-14:35,-6.957,3.722800000000002,511.38728841599993,1.5678157074214818,[30.7424734  46.43618504 31.13794534]
2595,output417_ligand954_2023-11-21-14:35,-6.956,4.863100000000005,277.27695012,1.6953707932284123,[31.98152246 27.98491531 28.13399528]
2596,output12_ligand269_2023-11-21-14:35,-6.956,0.26530000000000087,327.2521919160001,1.6179907550826413,[41.62088647 27.14981503 46.42280283]
2597,output12_ligand217_2023-11-21-14:35,-6.956,1.0990000000000038,591.435969924,1.1522649016693522,[27.53957545 46.67777485 31.78799979]
2598,output417_ligand392_2023-11-21-14:35,-6.956,3.047200000000001,416.351512028,1.28445785974181,[35.91887851 30.33192975 26.69830362]
2599,output417_ligand236_2023-11-21-14:35,-6.956,1.9655999999999991,380.30389314,1.3637928793133778,[36.22420092 31.33487632 27.34353728]
2600,output417_ligand243_2023-11-21-14:35,-6.955,2.1096999999999992,380.30389314,1.3595657224188331,[36.4433221  32.04905949 27.53041197]
2601,output44_ligand932_2023-11-21-14:35,-6.955,2.0405999999999995,239.18852904,1.8123946624792433,[36.38249516 44.5344841  26.4861932 ]
2602,output417_ligand446_2023-11-21-14:35,-6.955,1.9820000000000007,383.314792172,1.3126155007514078,[35.8987664  31.64892471 26.71553469]
2603,output413_ligand328_2023-11-21-14:35,-6.955,0.8013000000000015,313.23001699200006,1.5148507787632888,[33.97601024 45.39413537 29.13044503]
2604,output417_ligand925_2023-11-21-14:35,-6.955,1.2168999999999999,270.183109312,1.675290157589645,[46.38983865 19.97049547 37.7050586 ]
2605,output26_ligand492_2023-11-21-14:35,-6.954,1.436600000000001,511.3680333399999,1.5102179969333027,[29.82827842 28.90501189 30.47175193]
2606,output413_ligand332_2023-11-21-14:35,-6.954,3.1537000000000015,371.283572296,1.3980942262293403,[26.98339287 43.11644042 30.07227438]
2607,output26_ligand95_2023-11-21-14:35,-6.953,0.0,0.0,0.0,"[0, 0, 0]"
2608,output413_ligand868_2023-11-21-14:35,-6.953,3.6068000000000024,280.240230264,1.7898849610771532,[30.66336002 43.95768319 27.33580818]
2609,output26_ligand713_2023-11-21-14:35,-6.953,4.235600000000004,311.22828567600004,1.5942531458122304,[30.24592314 31.61352338 31.94277104]
2610,output413_ligand758_2023-11-21-14:35,-6.952,1.5063999999999995,299.220891788,1.7830861183271567,[30.20843959 44.73312262 30.77800351]
2611,output44_ligand695_2023-11-21-14:35,-6.952,-0.2384000000000001,266.21655850400003,1.7163885683006461,[43.068953   34.38706305 27.78889584]
2612,output26_ligand536_2023-11-21-14:35,-6.952,1.3397999999999999,200.1412445,2.000313220337297,[30.94336984 32.80882024 31.89883277]
2613,output52_ligand551_2023-11-21-14:35,-6.952,2.785700000000001,214.193280072,2.2908921504631143,[26.28179739 41.71980995 31.11535459]
2614,output12_ligand132_2023-11-21-14:35,-6.951,2.873700000000002,493.435576,1.5978561523200847,[36.45516043 24.01026098 44.91433182]
2615,output52_ligand630_2023-11-21-14:35,-6.951,5.338400000000005,378.36101409199995,1.6085850775007464,[24.7967909  43.16491559 31.45399167]
2616,output413_ligand158_2023-11-21-14:35,-6.95,1.5102000000000009,294.278347088,1.5822477740154977,[32.48980247 43.96330002 28.74089927]
2617,output12_ligand68_2023-11-21-14:35,-6.95,0.0,0.0,0.0,"[0, 0, 0]"
2618,output44_ligand633_2023-11-21-14:35,-6.949,1.5119999999999996,268.215078136,1.6717385206168025,[37.54712354 44.94944105 26.55830411]
2619,output413_ligand556_2023-11-21-14:35,-6.949,1.9662999999999997,254.23581358,1.708650669852812,[32.51940433 43.56336431 28.11857962]
2620,output413_ligand138_2023-11-21-14:35,-6.948,-0.938999999999997,313.211389724,1.5177829654088715,[38.99670044 47.92688007 27.48863331]
2621,output52_ligand318_2023-11-21-14:35,-6.948,0.9670000000000001,288.16199700799996,1.428713317206416,[26.17330873 44.13114363 32.64717589]
2622,output413_ligand959_2023-11-21-14:35,-6.948,2.1867,284.162373868,1.8172817323754271,[29.51322368 45.08535041 31.18415231]
2623,output52_ligand664_2023-11-21-14:35,-6.947,4.140100000000004,267.256214676,1.8738808051122346,[26.51104866 42.66316614 30.83879618]
2624,output26_ligand203_2023-11-21-14:35,-6.947,-0.08759999999999885,340.2362075039999,1.484005243186442,[28.5592722  47.64958124 34.31285032]
2625,output44_ligand564_2023-11-21-14:35,-6.947,1.1337999999999997,258.183109312,2.2040825512042685,[41.62793335 34.49426445 27.67779547]
2626,output26_ligand577_2023-11-21-14:35,-6.946,1.414300000000001,364.250812012,1.9578513978155443,[28.61775314 30.76969652 31.35609614]
2627,output413_ligand634_2023-11-21-14:35,-6.946,1.5400000000000005,337.27292736000004,1.3902574741487916,[32.99617062 28.3857484  43.86464059]
2628,output413_ligand633_2023-11-21-14:35,-6.945,1.5119999999999996,268.215078136,1.6717385206168025,[33.44770965 45.34517174 28.71654506]
2629,output417_ligand390_2023-11-21-14:35,-6.945,0.8386000000000022,500.3461518759999,1.4816001805142085,[37.73083529 32.60771367 26.89106779]
2630,output12_ligand61_2023-11-21-14:35,-6.944,3.3027000000000006,495.34946342800004,1.1425015295099963,[32.0498188  44.34690165 48.58656146]
2631,output52_ligand974_2023-11-21-14:35,-6.944,2.1578,228.183778008,1.6792945336354408,[26.89859848 43.03275709 31.38916089]
2632,output417_ligand276_2023-11-21-14:35,-6.943,1.4623000000000006,366.31150394009,1.4496679836596345,[36.22769486 31.31303186 26.88859501]
2633,output52_ligand169_2023-11-21-14:35,-6.943,1.7535999999999996,386.314457824,2.1802158234461966,[23.96776625 43.70745797 31.71507259]
2634,output44_ligand607_2023-11-21-14:35,-6.943,4.626600000000004,351.31372955200004,1.7933070674239648,[35.78385391 44.65974533 26.27378138]
